"","image_id","predefined_tags","people_n","ethnicities","sign_slogan_symbol","anger","fear","disgust","sadness","enthusiasm"
"310",25389,"Just text block",0,"","",5,4,8,7,6
"311",28559,"Political cartoon",0,"","",5,4,3,4,3
"312",32442,"Just text block",0,"","protest slogan (e.g. black lives matter; hands up, don't shoot!)",5,4,5,7,4
"313",38142,"",0,"","protest sign",4,4,6,6,5
"314",124324,"Political cartoon, Drawing/cartoon/painting",0,"","symbol (e.g. flags, logos)",4,4,7,7,5
"315",167146,"",0,"","protest sign",5,4,6,7,6
"316",186757,"Screenshot (of Twitter or from news video, etc)",0,"","",5,4,6,6,3
"317",124970,"",0,"","",1,4,2,3,0
"318",103370,"Just text block, Screenshot (of Twitter or from news video, etc)",0,"","",5,4,7,3,5
"319",144781,"Just text block",0,"","",4,4,6,5,4
"320",26862,"Just text block",0,"","",6,4,7,4,6
"321",4147,"Screenshot (of Twitter or from news video, etc)",0,"","",5,4,5,5,5
"322",7358,"",0,"","symbol (e.g. flags, logos)",7,4,9,2,7
"323",7358,"",0,"","symbol (e.g. flags, logos)",5,4,5,5,1
"324",15948,"Advertisement for protest or BLM event",0,"","",5,4,5,5,3
"325",183145,"Just text block",0,"","",7,4,6,10,5
"326",32079,"Advertisement for protest or BLM event",0,"","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!), symbol (e.g. flags, logos)",5,4,5,2,6
"327",7892,"",0,"","symbol (e.g. flags, logos)",5,4,5,5,2
"328",190093,"Screenshot (of Twitter or from news video, etc)",0,"","",6,4,6,6,0
"329",23195,"Advertisement for protest or BLM event",0,"","protest sign",4,4,4,4,5
"330",46765,"Screenshot (of Twitter or from news video, etc)",0,"","",5,4,5,6,3
"331",148859,"Police vehicles",0,"","protest sign",4,4,5,4,3
"332",159504,"Just text block",0,"","",4,4,5,5,2
"333",45371,"Street protest",60,"Black, Latino, Hispanic","",3,3,3,3,3
"334",126892,"Political cartoon, Drawing/cartoon/painting, Police",13,"White, non-Hispanic","",2,3,6,5,3
"335",42549,"Street protest",300,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,3,2,4
"336",41522,"Street protest, Police, Police vehicles",250,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,4,2,5
"337",44731,"Street protest",250,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",3,3,4,4,4
"338",37669,"Street protest",250,"Black, White, non-Hispanic","protest sign",4,3,3,3,7
"339",105969,"Street protest",200,"Black, White, non-Hispanic","protest sign",4,3,4,4,6
"340",40972,"Street protest, Police, Police vehicles",125,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,4,3,5
"341",41747,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police, Police vehicles",120,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,3,1,0,2
"342",39498,"Street protest, Advertisement for protest or BLM event",100,"Black, White, non-Hispanic","protest sign",4,3,3,3,3
"343",40530,"Street protest, Advertisement for protest or BLM event, Police",100,"Black, White, non-Hispanic","protest sign",3,3,4,3,4
"344",42252,"Street protest, Police",100,"Black, White, non-Hispanic, Asian","protest sign",4,3,3,3,4
"345",41747,"Street protest, Advertisement for protest or BLM event, Police, Police vehicles",100,"Black, White, non-Hispanic","protest sign",4,3,3,3,3
"346",103175,"Street protest, Advertisement for protest or BLM event",100,"Black, White, non-Hispanic, Latino, Hispanic, Asian","protest sign",3,3,3,3,5
"347",74236,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police, Police vehicles",100,"","protest sign",0,3,0,0,2
"348",43308,"Street protest",100,"Black, White, non-Hispanic","protest sign",0,3,0,0,4
"349",35762,"Police",80,"Black, White, non-Hispanic","",0,3,1,0,0
"350",37456,"Street protest, Advertisement for protest or BLM event",75,"Black, White, non-Hispanic","protest sign",4,3,3,3,3
"351",40377,"Street protest, Advertisement for protest or BLM event, Police",75,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,3,3,5
"352",42782,"Street protest, Advertisement for protest or BLM event",75,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,3,3,4
"353",48453,"Street protest",75,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",3,3,4,4,5
"354",49755,"Street protest, Police",70,"Black, White, non-Hispanic","protest sign",4,3,3,3,4
"355",50898,"Street protest, Advertisement for protest or BLM event, Police",70,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,3,2,1,4
"356",54636,"Street protest, Advertisement for protest or BLM event, Police",60,"Black, White, non-Hispanic","protest sign",5,3,4,4,4
"357",105495,"Street protest",60,"Black, White, non-Hispanic","protest sign",3,3,2,2,6
"358",52723,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police",57,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,3,0,0,2
"359",37226,"Drawing/cartoon/painting",50,"White, non-Hispanic","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,5,4
"360",41128,"Street protest, Police, Police vehicles",50,"Black, White, non-Hispanic","protest sign",4,3,3,3,4
"361",42478,"Street protest, Police, Police vehicles",50,"Black, White, non-Hispanic, Latino, Hispanic","",2,3,2,2,2
"362",43426,"Street protest, Advertisement for protest or BLM event",50,"Black, White, non-Hispanic, Asian","protest sign",4,3,4,4,4
"363",50898,"Street protest",50,"Black, White, non-Hispanic","protest sign",4,3,3,2,5
"364",31037,"Advertisement for protest or BLM event",48,"Black, Latino, Hispanic","protest sign",4,3,3,3,3
"365",36142,"Advertisement for protest or BLM event",48,"Black, Latino, Hispanic","protest sign",4,3,3,3,2
"366",16743,"Advertisement for protest or BLM event",44,"Black, White, non-Hispanic, Latino, Hispanic","",4,3,4,5,4
"367",16743,"Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",44,"Black, White, non-Hispanic, Latino, Hispanic","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,4
"368",31037,"Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",44,"Black, White, non-Hispanic, Latino, Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,3,3,2,1
"369",135576,"",42,"","",1,3,1,1,1
"370",47134,"Street protest",40,"Black, White, non-Hispanic","protest sign",4,3,3,3,3
"371",53874,"Street protest, Advertisement for protest or BLM event, Police, Police vehicles",40,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,3,2,3
"372",63212,"Street protest, Advertisement for protest or BLM event",40,"","protest sign",4,3,5,4,3
"373",153633,"Street protest, Police",40,"Black, White, non-Hispanic","",2,3,2,2,4
"374",171329,"Street protest",40,"White, non-Hispanic, Asian","symbol (e.g. flags, logos)",4,3,3,3,3
"375",128269,"Street protest",40,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,4,5,5
"376",49791,"Street protest, Police",40,"Black, White, non-Hispanic","protest sign",3,3,3,2,2
"377",59042,"Street protest, Advertisement for protest or BLM event",40,"","protest sign",4,3,3,3,3
"378",41356,"Street protest",40,"Black, White, non-Hispanic","protest sign",4,3,3,3,4
"379",37106,"Street protest",35,"Black, White, non-Hispanic","",4,3,3,3,4
"380",45551,"Street protest",35,"Black, White, non-Hispanic","protest sign",3,3,3,3,4
"381",65369,"Street protest, Police, Police vehicles",35,"Black, White, non-Hispanic","",0,3,0,0,3
"382",69957,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police",33,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",3,3,3,2,3
"383",45946,"Street protest",30,"Black, White, non-Hispanic, Asian","protest sign",3,3,2,2,2
"384",49956,"Street protest, Police, Police vehicles",30,"Black, White, non-Hispanic","",2,3,2,2,2
"385",50988,"Street protest",30,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",5,3,5,5,5
"386",62190,"Die-in",30,"Black, White, non-Hispanic, Latino, Hispanic","",3,3,5,4,3
"387",64075,"Street protest",30,"Black","protest sign",3,3,4,2,6
"388",96425,"Street protest, Die-in",30,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",3,3,5,6,5
"389",55426,"Police, Police vehicles",30,"Black, White, non-Hispanic","",2,3,2,2,2
"390",118997,"Screenshot (of Twitter or from news video, etc), Street protest",30,"Black, White, non-Hispanic, Asian","protest sign",3,3,2,2,3
"391",55712,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police, Police vehicles",30,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,3,1,0,2
"392",55227,"Street protest, Police making arrest, Police",30,"Black, White, non-Hispanic, Latino, Hispanic","",2,3,2,2,1
"393",13889,"Street protest",25,"Black","protest sign",3,3,4,2,3
"394",40364,"Street protest, Advertisement for protest or BLM event",25,"Black","protest sign",4,3,3,3,3
"395",65320,"Street protest",25,"Black, White, non-Hispanic, Asian","protest sign",4,3,3,3,3
"396",71749,"Street protest",25,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,4,4,5
"397",49791,"Street protest, Police",25,"Black, White, non-Hispanic","protest sign",2,3,1,0,2
"398",142480,"Street protest",25,"Black, White, non-Hispanic","",6,3,7,8,4
"399",19849,"Street protest",25,"Black","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,3,3,4
"400",127338,"Street protest, Advertisement for protest or BLM event",25,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",3,3,2,2,3
"401",62579,"Street protest, Advertisement for protest or BLM event, Die-in",25,"Black","protest sign",4,3,3,3,3
"402",179779,"Street protest",25,"Black","protest sign",3,3,2,2,3
"403",39820,"Street protest, Advertisement for protest or BLM event",20,"Black, White, non-Hispanic","protest sign",4,3,4,4,6
"404",44720,"Police making arrest, Police, Police vehicles",20,"Black, White, non-Hispanic","",3,3,3,3,3
"405",96831,"Street protest",20,"White, non-Hispanic","protest sign",4,3,3,3,5
"406",152001,"Street protest",20,"Black, White, non-Hispanic, Latino, Hispanic","",3,3,3,6,5
"407",96968,"Street protest",20,"White, non-Hispanic","protest sign",4,3,5,4,3
"408",48300,"Street protest",20,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",3,3,3,3,4
"409",59357,"Street protest, Police making arrest, Police, Police vehicles",20,"Black, White, non-Hispanic","",3,3,2,2,1
"410",60181,"Police making arrest, Police, Police vehicles",19,"Black, White, non-Hispanic","",2,3,2,1,2
"411",50776,"Police, Police vehicles",18,"Black, White, non-Hispanic","",1,3,1,0,2
"412",82006,"Police making arrest, Police, Police vehicles",18,"Black, White, non-Hispanic","",1,3,5,4,3
"413",56790,"Street protest, Advertisement for protest or BLM event, Police",18,"White, non-Hispanic, Latino, Hispanic","protest sign",4,3,4,4,3
"414",49746,"Police making arrest, Police, Police vehicles",17,"Black, White, non-Hispanic","",3,3,5,5,2
"415",39219,"Street protest",15,"Black, White, non-Hispanic","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,4
"416",45581,"Street protest, Advertisement for protest or BLM event",15,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,4,4,4
"417",45791,"Street protest",15,"Black, White, non-Hispanic","protest sign",4,3,3,3,3
"418",47981,"Street protest, Police making arrest",15,"Black, White, non-Hispanic","",3,3,4,4,3
"419",50023,"Street protest, Police making arrest, Police, Police vehicles",15,"Black, White, non-Hispanic","",4,3,3,4,2
"420",54944,"Street protest",15,"Black, White, non-Hispanic","protest sign",4,3,3,4,3
"421",125111,"Street protest",15,"Black","",4,3,4,4,7
"422",76330,"Street protest, Police making arrest, Police, Police vehicles",15,"Black, White, non-Hispanic","",3,3,2,2,2
"423",61605,"Street protest, Advertisement for protest or BLM event",15,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",3,3,2,2,3
"424",58904,"Police",15,"White, non-Hispanic","",0,3,0,0,1
"425",127373,"Street protest, Advertisement for protest or BLM event",15,"Black, White, non-Hispanic","protest sign",4,3,3,3,4
"426",127443,"Street protest, Advertisement for protest or BLM event",15,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,3,3,4
"427",38118,"Street protest",15,"Black, White, non-Hispanic","protest sign",4,3,3,3,4
"428",46592,"Police making arrest, Police, Police vehicles",14,"White, non-Hispanic","",1,3,2,2,1
"429",57354,"Street protest",14,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,3,3,3
"430",179986,"Street protest",12,"Black, White, non-Hispanic","protest sign",5,3,6,6,5
"431",71162,"",12,"","protest slogan (e.g. black lives matter; hands up, don't shoot!)",5,3,4,2,3
"432",122314,"Street protest",12,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,6,4,4
"433",40386,"Die-in",12,"White, non-Hispanic","protest sign",4,3,4,4,2
"434",55018,"Street protest, Police making arrest, Police",12,"White, non-Hispanic, Latino, Hispanic, Asian","",3,3,3,3,2
"435",96792,"Police making arrest, Police",11,"White, non-Hispanic, Asian","",1,3,2,2,2
"436",133009,"Advertisement for protest or BLM event",11,"Black","",4,3,5,5,2
"437",82682,"Advertisement for protest or BLM event, Police, Police vehicles",11,"Black, White, non-Hispanic","",1,3,1,1,4
"438",46673,"Street protest, Police making arrest, Police",11,"Black, White, non-Hispanic","",4,3,2,2,2
"439",78345,"",11,"Black, White, non-Hispanic","",4,3,4,4,4
"440",53209,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",11,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,2,0,4
"441",519,"",10,"","",2,3,4,3,3
"442",65452,"Street protest, Police",10,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",3,3,3,3,2
"443",72876,"Street protest, Police",10,"White, non-Hispanic, Asian","protest sign",4,3,3,3,4
"444",88354,"Street protest",10,"Black","protest sign",4,3,3,3,3
"445",133009,"Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",10,"Black","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,3,3,2
"446",93982,"Street protest",10,"Black, White, non-Hispanic","protest sign",4,3,3,3,4
"447",61614,"Screenshot (of Twitter or from news video, etc), Street protest",10,"","protest sign",3,3,3,3,5
"448",127860,"Street protest, Advertisement for protest or BLM event",8,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",4,3,4,4,3
"449",128087,"Screenshot (of Twitter or from news video, etc), Advertisement for protest or BLM event",8,"Black, White, non-Hispanic","protest sign",5,3,6,7,5
"450",15948,"",8,"Black","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,3
"451",15948,"",8,"Black","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,3
"452",15948,"",8,"Black","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,3
"453",15948,"",8,"Black","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,3
"454",15948,"",8,"Black","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,3
"455",15948,"",8,"Black","protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,3
"456",42360,"Street protest, Advertisement for protest or BLM event",7,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",4,3,5,4,4
"457",42526,"Street protest, Advertisement for protest or BLM event",7,"Black, Latino, Hispanic","protest sign",4,3,4,3,5
"458",127704,"Street protest, Advertisement for protest or BLM event",7,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",3,3,2,2,5
"459",57516,"Screenshot (of Twitter or from news video, etc)",7,"Black, White, non-Hispanic","protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,3,5,1,3
"460",41086,"Street protest, Advertisement for protest or BLM event",7,"Black, White, non-Hispanic","protest sign",4,3,3,3,3
"461",31949,"Street protest, Advertisement for protest or BLM event",6,"Black, White, non-Hispanic, Asian","protest sign",4,3,5,6,4
"462",108295,"Street protest",6,"","symbol (e.g. flags, logos)",3,3,4,5,6
"463",42306,"Street protest, Advertisement for protest or BLM event",6,"Black, White, non-Hispanic","protest sign",4,3,3,2,2
"464",185702,"Police",6,"Black, White, non-Hispanic","",0,3,1,0,2
"465",31125,"Advertisement for protest or BLM event",6,"Black, White, non-Hispanic","protest sign",4,3,3,3,3
