"id","created_at","time_at","time_control","followers_count","friends_count","media_dummy","shutA14","retweet_n","anger","fear","disgust","sadness","enthusiasm","prev_tweets","retweet_new_shut_n","protest","symbol"
69473,"2015-04-15","6:10:05","t2",345,33,0,1,0,NA,NA,NA,NA,NA,5,0,NA,NA
69486,"2015-04-15","6:11:00","t2",207,540,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
69489,"2015-04-15","6:11:07","t2",355,517,0,0,1,NA,NA,NA,NA,NA,328,NA,NA,NA
69501,"2015-04-15","6:11:36","t2",21,24,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69502,"2015-04-15","6:11:36","t2",134,0,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69506,"2015-04-15","6:11:43","t2",190,319,0,0,0,NA,NA,NA,NA,NA,5,NA,NA,NA
69508,"2015-04-15","6:11:51","t2",3025,3226,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
69515,"2015-04-15","6:12:22","t2",711,660,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69519,"2015-04-15","6:12:36","t2",355,517,0,1,0,NA,NA,NA,NA,NA,332,0,NA,NA
69527,"2015-04-15","6:13:02","t2",75,70,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69529,"2015-04-15","6:13:09","t2",5690,5802,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
69534,"2015-04-15","6:13:24","t2",81,274,0,1,0,NA,NA,NA,NA,NA,17,0,NA,NA
69541,"2015-04-15","6:14:16","t2",72,15,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69546,"2015-04-15","6:14:56","t2",534,1490,0,1,0,NA,NA,NA,NA,NA,10,0,NA,NA
69548,"2015-04-15","6:14:59","t2",3161,1299,0,0,0,NA,NA,NA,NA,NA,34,NA,NA,NA
69554,"2015-04-15","6:15:21","t2",809,1996,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
69555,"2015-04-15","6:15:23","t2",62,582,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69560,"2015-04-15","6:15:48","t2",626,526,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69561,"2015-04-15","6:15:58","t2",330,1139,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
69562,"2015-04-15","6:16:03","t2",252,553,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69563,"2015-04-15","6:16:06","t2",267,151,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69565,"2015-04-15","6:16:31","t2",267,151,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
69574,"2015-04-15","6:17:03","t2",330,1139,0,0,2,NA,NA,NA,NA,NA,1,NA,NA,NA
69576,"2015-04-15","6:17:16","t2",680,1984,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
69581,"2015-04-15","6:17:55","t2",3488,3566,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
69585,"2015-04-15","6:18:13","t2",3161,1299,0,1,0,NA,NA,NA,NA,NA,35,0,NA,NA
69588,"2015-04-15","6:18:28","t2",626,526,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
69592,"2015-04-15","6:18:44","t2",2205,2154,1,0,4,10,10,10,10,0,0,NA,0,0
69593,"2015-04-15","6:18:53","t2",1560,353,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
69596,"2015-04-15","6:19:10","t2",1551,1783,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69598,"2015-04-15","6:19:34","t2",31,89,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69600,"2015-04-15","6:19:47","t2",21,171,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
69601,"2015-04-15","6:19:59","t2",388,985,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69605,"2015-04-15","6:20:14","t2",1051,1849,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69606,"2015-04-15","6:20:15","t2",135,225,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69607,"2015-04-15","6:20:23","t2",129,131,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
69612,"2015-04-15","6:20:41","t2",598,364,0,0,4,NA,NA,NA,NA,NA,0,NA,NA,NA
69616,"2015-04-15","6:20:52","t2",2225,2450,0,0,0,NA,NA,NA,NA,NA,172,NA,NA,NA
69617,"2015-04-15","6:20:53","t2",106,134,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69628,"2015-04-15","6:21:36","t2",207,451,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69630,"2015-04-15","6:21:54","t2",1561,1988,0,0,0,NA,NA,NA,NA,NA,23,NA,NA,NA
69631,"2015-04-15","6:21:55","t2",144,253,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69639,"2015-04-15","6:22:41","t2",412,354,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69644,"2015-04-15","6:22:53","t2",1109,1150,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69658,"2015-04-15","6:23:53","t2",7,28,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69665,"2015-04-15","6:25:03","t2",1690,1993,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69668,"2015-04-15","6:25:23","t2",374,343,1,0,0,3,0,2,5,0,0,NA,1,0
69678,"2015-04-15","6:26:51","t2",1299,1378,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69679,"2015-04-15","6:27:05","t2",43,93,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69680,"2015-04-15","6:27:09","t2",356,517,0,0,1,NA,NA,NA,NA,NA,335,NA,NA,NA
69682,"2015-04-15","6:27:19","t2",161,132,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
69685,"2015-04-15","6:27:43","t2",890,770,0,0,0,NA,NA,NA,NA,NA,6,NA,NA,NA
69687,"2015-04-15","6:27:52","t2",78,590,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69691,"2015-04-15","6:28:03","t2",356,517,0,0,0,NA,NA,NA,NA,NA,337,NA,NA,NA
69692,"2015-04-15","6:28:04","t2",356,517,0,0,0,NA,NA,NA,NA,NA,338,NA,NA,NA
69698,"2015-04-15","6:28:21","t2",12,73,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69701,"2015-04-15","6:28:44","t2",19665,16141,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
69704,"2015-04-15","6:29:10","t2",203,136,1,1,4,0,0,0,0,0,4,3,1,0
69705,"2015-04-15","6:29:10","t2",984,838,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69706,"2015-04-15","6:29:11","t2",166,385,1,1,0,0,0,0,0,2,4,0,1,1
69711,"2015-04-15","6:29:48","t2",12,73,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
69712,"2015-04-15","6:30:02","t2",890,770,0,0,1,NA,NA,NA,NA,NA,7,NA,NA,NA
69714,"2015-04-15","6:30:17","t2",71657,79,1,0,16,NA,NA,NA,NA,NA,2,NA,NA,NA
69715,"2015-04-15","6:30:18","t2",93,902,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
69716,"2015-04-15","6:30:20","t2",36,326,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69717,"2015-04-15","6:30:26","t2",116,119,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69723,"2015-04-15","6:31:02","t2",786,1997,1,0,1,0,0,0,0,4,3,NA,0,0
69724,"2015-04-15","6:31:04","t2",975,983,1,0,1,9,6,6,6,0,0,NA,0,0
69738,"2015-04-15","6:32:33","t2",204,588,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69740,"2015-04-15","6:32:52","t2",204,588,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
69741,"2015-04-15","6:32:53","t2",324,1664,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69742,"2015-04-15","6:32:53","t2",654,1342,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69743,"2015-04-15","6:32:58","t2",860,640,1,0,1,0,0,0,3,0,1,NA,0,0
69746,"2015-04-15","6:33:22","t2",435,422,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69755,"2015-04-15","6:34:02","t2",394,390,0,0,0,NA,NA,NA,NA,NA,6,NA,NA,NA
69756,"2015-04-15","6:34:02","t2",74,117,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69758,"2015-04-15","6:34:26","t2",1492,1276,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69762,"2015-04-15","6:34:57","t2",226,233,1,1,0,0,0,0,0,0,3,0,0,0
69766,"2015-04-15","6:35:32","t2",204,588,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
69768,"2015-04-15","6:35:34","t2",1492,1276,0,1,1,NA,NA,NA,NA,NA,1,0,NA,NA
69772,"2015-04-15","6:35:52","t2",2225,2450,1,0,0,0,0,0,0,0,173,NA,0,0
69774,"2015-04-15","6:35:54","t2",2225,2450,1,0,2,0,0,0,0,0,174,NA,0,0
69776,"2015-04-15","6:36:07","t2",1313,1191,0,1,0,NA,NA,NA,NA,NA,7,0,NA,NA
69783,"2015-04-15","6:36:35","t2",626,526,0,0,1,NA,NA,NA,NA,NA,2,NA,NA,NA
69786,"2015-04-15","6:36:48","t2",1197,2004,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69788,"2015-04-15","6:37:04","t2",204,588,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
69797,"2015-04-15","6:37:45","t2",23,106,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69800,"2015-04-15","6:37:56","t2",379,426,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69807,"2015-04-15","6:38:31","t2",1208,338,0,1,0,NA,NA,NA,NA,NA,4,0,NA,NA
69811,"2015-04-15","6:38:56","t2",1278,60,1,0,0,0,0,0,0,0,253,NA,0,0
69812,"2015-04-15","6:38:57","t2",1278,60,1,0,0,NA,NA,NA,NA,NA,254,NA,NA,NA
69814,"2015-04-15","6:39:01","t2",1278,60,1,0,0,NA,NA,NA,NA,NA,255,NA,NA,NA
69815,"2015-04-15","6:39:02","t2",1278,60,1,0,0,NA,NA,NA,NA,NA,256,NA,NA,NA
69816,"2015-04-15","6:39:03","t2",1278,60,1,0,0,2,0,2,2,5,257,NA,1,0
69817,"2015-04-15","6:39:04","t2",1278,60,1,0,0,0,0,0,0,0,258,NA,0,0
69818,"2015-04-15","6:39:06","t2",1278,60,1,0,0,NA,NA,NA,NA,NA,259,NA,NA,NA
69819,"2015-04-15","6:39:11","t2",9608,963,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69821,"2015-04-15","6:39:25","t2",893,1224,1,0,12,3.6,2.8,4.4,3.8,1.6,2,NA,1,0
69823,"2015-04-15","6:39:29","t2",23,33,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69826,"2015-04-15","6:39:59","t2",820,2002,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69829,"2015-04-15","6:40:28","t2",820,2002,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
69833,"2015-04-15","6:40:37","t2",204,588,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
69834,"2015-04-15","6:40:48","t2",2675,767,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69835,"2015-04-15","6:40:49","t2",284,479,0,1,2,NA,NA,NA,NA,NA,7,0,NA,NA
69836,"2015-04-15","6:41:06","t2",2940,778,0,0,0,NA,NA,NA,NA,NA,27,NA,NA,NA
69839,"2015-04-15","6:41:17","t2",154,422,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
69842,"2015-04-15","6:41:25","t2",893,1224,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
69845,"2015-04-15","6:41:44","t2",936,594,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69850,"2015-04-15","6:42:11","t2",1313,1191,0,1,0,NA,NA,NA,NA,NA,8,0,NA,NA
69853,"2015-04-15","6:42:21","t2",16,36,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69856,"2015-04-15","6:43:03","t2",2025,1977,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69858,"2015-04-15","6:43:31","t2",357,517,0,0,1,NA,NA,NA,NA,NA,341,NA,NA,NA
69863,"2015-04-15","6:44:41","t2",379,224,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
69864,"2015-04-15","6:44:44","t2",216,486,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
69866,"2015-04-15","6:45:01","t2",1990,2089,0,1,0,NA,NA,NA,NA,NA,27,0,NA,NA
69870,"2015-04-15","6:45:18","t2",1031,584,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69871,"2015-04-15","6:45:34","t2",204,588,0,0,0,NA,NA,NA,NA,NA,5,NA,NA,NA
69875,"2015-04-15","6:46:05","t2",430,207,0,0,1,NA,NA,NA,NA,NA,3,NA,NA,NA
69881,"2015-04-15","6:46:29","t2",204,588,0,0,0,NA,NA,NA,NA,NA,6,NA,NA,NA
69882,"2015-04-15","6:46:32","t2",2620,1155,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69886,"2015-04-15","6:47:12","t2",67,48,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69889,"2015-04-15","6:47:32","t2",204,588,0,0,0,NA,NA,NA,NA,NA,7,NA,NA,NA
69892,"2015-04-15","6:48:47","t2",204,588,0,0,0,NA,NA,NA,NA,NA,8,NA,NA,NA
69895,"2015-04-15","6:49:24","t2",4991,5388,1,0,2,1,0,0,0,7,20,NA,1,0
69898,"2015-04-15","6:49:37","t2",356,229,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69905,"2015-04-15","6:50:52","t2",2226,2450,1,0,0,0,0,0,0,0,175,NA,0,0
69906,"2015-04-15","6:50:57","t2",2226,2450,1,0,4,0,0,0,0,10,176,NA,0,0
69910,"2015-04-15","6:51:28","t2",11978,10637,1,0,15,3,2,1.2,4.4,1,2,NA,1,0
69912,"2015-04-15","6:51:37","t2",368,201,0,1,0,NA,NA,NA,NA,NA,5,0,NA,NA
69920,"2015-04-15","6:52:24","t2",118,636,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69922,"2015-04-15","6:52:47","t2",170,235,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69924,"2015-04-15","6:52:52","t2",532,1305,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
69926,"2015-04-15","6:53:02","t2",0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69928,"2015-04-15","6:53:07","t2",1582,981,0,0,10,NA,NA,NA,NA,NA,0,NA,NA,NA
69930,"2015-04-15","6:53:15","t2",2577,222,1,0,1,0,0,0,0,0,0,NA,1,0
69932,"2015-04-15","6:53:33","t2",851,667,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69936,"2015-04-15","6:54:06","t2",418,699,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
69939,"2015-04-15","6:54:44","t2",520,294,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69942,"2015-04-15","6:54:53","t2",2940,778,0,1,1,NA,NA,NA,NA,NA,28,0,NA,NA
69952,"2015-04-15","6:56:48","t2",278,140,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69957,"2015-04-15","6:57:57","t2",179,780,1,1,0,6,0,6,0,0,2,0,1,0
69959,"2015-04-15","6:58:05","t2",520,294,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
69962,"2015-04-15","6:58:23","t2",1544,3,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
69963,"2015-04-15","6:58:29","t2",18,23,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69966,"2015-04-15","6:58:38","t2",58,250,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69967,"2015-04-15","6:58:39","t2",278,140,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA
69969,"2015-04-15","6:58:59","t2",176,157,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
69970,"2015-04-15","6:58:59","t2",676,775,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69971,"2015-04-15","6:59:06","t2",703,928,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69972,"2015-04-15","6:59:12","t2",64,38,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69974,"2015-04-15","6:59:31","t2",321,311,0,1,0,NA,NA,NA,NA,NA,8,0,NA,NA
69979,"2015-04-15","6:59:57","t2",4991,5388,0,0,0,NA,NA,NA,NA,NA,25,NA,NA,NA
69981,"2015-04-15","7:00:06","t2",382,242,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69982,"2015-04-15","7:00:23","t2",2886,2599,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
69988,"2015-04-15","7:01:43","t2",3,14,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
